time_s,x_m,y_m,theta_rad,target_x_m,target_y_m,distance_to_target_m,accumulated_distance_m,is_colliding
111.58,1.2349,0.5445,1.5474,1.2500,1.2500,0.7056,4.1222,1
111.62,1.2349,0.5458,1.5474,1.2500,1.2500,0.7044,4.1235,1
111.65,1.2349,0.5471,1.5474,1.2500,1.2500,0.7031,4.1248,1
111.68,1.2349,0.5484,1.5474,1.2500,1.2500,0.7018,4.1261,1
111.71,1.2350,0.5496,1.5498,1.2500,1.2500,0.7006,4.1273,1
111.74,1.2350,0.5509,1.5498,1.2500,1.2500,0.6993,4.1286,1
111.78,1.2350,0.5522,1.5498,1.2500,1.2500,0.6980,4.1299,1
111.81,1.2351,0.5535,1.5498,1.2500,1.2500,0.6967,4.1311,1
111.84,1.2351,0.5548,1.5498,1.2500,1.2500,0.6954,4.1324,1
111.87,1.2351,0.5560,1.5498,1.2500,1.2500,0.6941,4.1337,1
111.90,1.2351,0.5573,1.5498,1.2500,1.2500,0.6928,4.1350,1
111.94,1.2352,0.5586,1.5498,1.2500,1.2500,0.6915,4.1363,1
111.97,1.2352,0.5599,1.5498,1.2500,1.2500,0.6903,4.1376,1
112.00,1.2352,0.5612,1.5498,1.2500,1.2500,0.6890,4.1389,1
112.03,1.2352,0.5625,1.5498,1.2500,1.2500,0.6877,4.1401,1
112.06,1.2353,0.5638,1.5498,1.2500,1.2500,0.6864,4.1414,1
112.10,1.2353,0.5650,1.5498,1.2500,1.2500,0.6851,4.1427,1
112.13,1.2353,0.5663,1.5474,1.2500,1.2500,0.6839,4.1439,1
112.16,1.2354,0.5676,1.5474,1.2500,1.2500,0.6826,4.1452,1
112.19,1.2354,0.5688,1.5474,1.2500,1.2500,0.6813,4.1465,1
112.22,1.2354,0.5701,1.5498,1.2500,1.2500,0.6801,4.1477,1
112.26,1.2354,0.5714,1.5498,1.2500,1.2500,0.6788,4.1490,1
112.29,1.2355,0.5726,1.5498,1.2500,1.2500,0.6775,4.1503,1
112.32,1.2355,0.5739,1.5498,1.2500,1.2500,0.6762,4.1516,1
112.35,1.2355,0.5752,1.5498,1.2500,1.2500,0.6749,4.1529,1
112.38,1.2355,0.5765,1.5498,1.2500,1.2500,0.6737,4.1542,1
112.42,1.2356,0.5778,1.5498,1.2500,1.2500,0.6724,4.1555,1
112.45,1.2356,0.5791,1.5498,1.2500,1.2500,0.6711,4.1568,1
112.48,1.2356,0.5804,1.5498,1.2500,1.2500,0.6698,4.1580,1
112.51,1.2357,0.5817,1.5498,1.2500,1.2500,0.6685,4.1593,1
112.54,1.2357,0.5829,1.5498,1.2500,1.2500,0.6672,4.1606,1
112.58,1.2357,0.5842,1.5498,1.2500,1.2500,0.6659,4.1619,1
112.61,1.2357,0.5855,1.5498,1.2500,1.2500,0.6646,4.1632,1
112.64,1.2358,0.5867,1.5474,1.2500,1.2500,0.6634,4.1644,1
112.67,1.2358,0.5880,1.5474,1.2500,1.2500,0.6621,4.1657,1
112.70,1.2358,0.5893,1.5474,1.2500,1.2500,0.6608,4.1670,1
112.74,1.2358,0.5905,1.5498,1.2500,1.2500,0.6596,4.1682,1
112.77,1.2359,0.5918,1.5498,1.2500,1.2500,0.6583,4.1695,1
112.80,1.2359,0.5931,1.5498,1.2500,1.2500,0.6570,4.1708,1
112.83,1.2359,0.5944,1.5498,1.2500,1.2500,0.6558,4.1721,1
112.86,1.2360,0.5957,1.5498,1.2500,1.2500,0.6545,4.1734,1
112.90,1.2360,0.5970,1.5498,1.2500,1.2500,0.6532,4.1747,1
112.93,1.2360,0.5983,1.5498,1.2500,1.2500,0.6519,4.1759,1
112.96,1.2360,0.5995,1.5498,1.2500,1.2500,0.6506,4.1772,1
112.99,1.2361,0.6008,1.5498,1.2500,1.2500,0.6493,4.1785,1
113.02,1.2361,0.6021,1.5498,1.2500,1.2500,0.6480,4.1798,1
113.06,1.2361,0.6034,1.5498,1.2500,1.2500,0.6467,4.1811,1
113.09,1.2361,0.6047,1.5498,1.2500,1.2500,0.6455,4.1824,1
113.12,1.2362,0.6060,1.5498,1.2500,1.2500,0.6442,4.1837,1
113.15,1.2362,0.6073,1.5498,1.2500,1.2500,0.6429,4.1850,1
113.18,1.2362,0.6085,1.5474,1.2500,1.2500,0.6417,4.1862,1
113.22,1.2363,0.6098,1.5474,1.2500,1.2500,0.6404,4.1875,1
113.25,1.2363,0.6111,1.5474,1.2500,1.2500,0.6391,4.1887,1
113.28,1.2363,0.6123,1.5498,1.2500,1.2500,0.6379,4.1900,1
113.31,1.2363,0.6136,1.5498,1.2500,1.2500,0.6366,4.1913,1
113.34,1.2364,0.6149,1.5498,1.2500,1.2500,0.6353,4.1925,1
113.38,1.2364,0.6161,1.5498,1.2500,1.2500,0.6340,4.1938,1
113.41,1.2364,0.6174,1.5498,1.2500,1.2500,0.6327,4.1951,1
113.44,1.2364,0.6187,1.5498,1.2500,1.2500,0.6314,4.1964,1
113.47,1.2365,0.6200,1.5498,1.2500,1.2500,0.6301,4.1977,1
113.50,1.2365,0.6213,1.5498,1.2500,1.2500,0.6289,4.1990,1
113.54,1.2365,0.6226,1.5498,1.2500,1.2500,0.6276,4.2003,1
113.57,1.2366,0.6239,1.5498,1.2500,1.2500,0.6263,4.2016,1
113.60,1.2366,0.6252,1.5498,1.2500,1.2500,0.6250,4.2028,1
113.63,1.2366,0.6264,1.5498,1.2500,1.2500,0.6237,4.2041,1
113.66,1.2366,0.6277,1.5498,1.2500,1.2500,0.6224,4.2054,1
113.70,1.2367,0.6290,1.5474,1.2500,1.2500,0.6212,4.2066,1
113.73,1.2367,0.6302,1.5474,1.2500,1.2500,0.6199,4.2079,1
113.76,1.2367,0.6315,1.5474,1.2500,1.2500,0.6186,4.2092,1
113.79,1.2368,0.6328,1.5474,1.2500,1.2500,0.6173,4.2105,1
113.82,1.2368,0.6340,1.5498,1.2500,1.2500,0.6161,4.2117,1
113.86,1.2368,0.6353,1.5498,1.2500,1.2500,0.6148,4.2130,1
113.89,1.2368,0.6366,1.5498,1.2500,1.2500,0.6135,4.2143,1
113.92,1.2369,0.6379,1.5498,1.2500,1.2500,0.6122,4.2156,1
113.95,1.2369,0.6392,1.5498,1.2500,1.2500,0.6110,4.2169,1
113.98,1.2369,0.6405,1.5498,1.2500,1.2500,0.6097,4.2182,1
114.02,1.2369,0.6418,1.5498,1.2500,1.2500,0.6084,4.2195,1
114.05,1.2370,0.6430,1.5498,1.2500,1.2500,0.6071,4.2207,1
114.08,1.2370,0.6443,1.5498,1.2500,1.2500,0.6058,4.2220,1
114.11,1.2370,0.6456,1.5498,1.2500,1.2500,0.6045,4.2233,1
114.14,1.2371,0.6469,1.5498,1.2500,1.2500,0.6032,4.2246,1
114.18,1.2371,0.6482,1.5498,1.2500,1.2500,0.6019,4.2259,1
114.21,1.2371,0.6495,1.5498,1.2500,1.2500,0.6007,4.2272,1
114.24,1.2371,0.6507,1.5474,1.2500,1.2500,0.5994,4.2284,1
114.27,1.2372,0.6520,1.5474,1.2500,1.2500,0.5981,4.2297,1
114.30,1.2372,0.6533,1.5474,1.2500,1.2500,0.5969,4.2310,1
114.34,1.2372,0.6545,1.5498,1.2500,1.2500,0.5956,4.2322,1
114.37,1.2372,0.6558,1.5498,1.2500,1.2500,0.5943,4.2335,1
114.40,1.2373,0.6571,1.5498,1.2500,1.2500,0.5931,4.2348,1
114.43,1.2373,0.6584,1.5498,1.2500,1.2500,0.5918,4.2361,1
114.46,1.2373,0.6597,1.5498,1.2500,1.2500,0.5905,4.2373,1
114.50,1.2374,0.6609,1.5498,1.2500,1.2500,0.5892,4.2386,1
114.53,1.2374,0.6622,1.5498,1.2500,1.2500,0.5879,4.2399,1
114.56,1.2374,0.6635,1.5498,1.2500,1.2500,0.5866,4.2412,1
114.59,1.2374,0.6648,1.5498,1.2500,1.2500,0.5853,4.2425,1
114.62,1.2375,0.6661,1.5498,1.2500,1.2500,0.5840,4.2438,1
114.66,1.2375,0.6674,1.5498,1.2500,1.2500,0.5828,4.2451,1
114.69,1.2375,0.6687,1.5498,1.2500,1.2500,0.5815,4.2464,1
114.72,1.2375,0.6699,1.5498,1.2500,1.2500,0.5802,4.2476,1
114.75,1.2376,0.6712,1.5474,1.2500,1.2500,0.5790,4.2489,1
114.78,1.2376,0.6725,1.5474,1.2500,1.2500,0.5777,4.2502,1
114.82,1.2376,0.6737,1.5474,1.2500,1.2500,0.5764,4.2514,1
114.85,1.2377,0.6750,1.5498,1.2500,1.2500,0.5752,4.2527,1
114.88,1.2377,0.6763,1.5498,1.2500,1.2500,0.5739,4.2540,1
114.91,1.2377,0.6775,1.5498,1.2500,1.2500,0.5726,4.2552,1
114.94,1.2377,0.6788,1.5498,1.2500,1.2500,0.5713,4.2565,1
114.98,1.2378,0.6801,1.5498,1.2500,1.2500,0.5700,4.2578,1
115.01,1.2378,0.6814,1.5498,1.2500,1.2500,0.5687,4.2591,1
115.04,1.2378,0.6827,1.5498,1.2500,1.2500,0.5674,4.2604,1
115.07,1.2378,0.6840,1.5498,1.2500,1.2500,0.5662,4.2617,1
115.10,1.2379,0.6853,1.5498,1.2500,1.2500,0.5649,4.2630,1
115.14,1.2379,0.6866,1.5498,1.2500,1.2500,0.5636,4.2643,1
115.17,1.2379,0.6878,1.5498,1.2500,1.2500,0.5623,4.2655,1
115.20,1.2380,0.6891,1.5498,1.2500,1.2500,0.5610,4.2668,1
115.23,1.2380,0.6904,1.5498,1.2500,1.2500,0.5597,4.2681,1
115.26,1.2380,0.6916,1.5474,1.2500,1.2500,0.5585,4.2693,1
115.30,1.2380,0.6929,1.5474,1.2500,1.2500,0.5572,4.2706,1
115.33,1.2381,0.6942,1.5474,1.2500,1.2500,0.5559,4.2719,1
115.36,1.2381,0.6955,1.5474,1.2500,1.2500,0.5546,4.2732,1
115.39,1.2381,0.6967,1.5498,1.2500,1.2500,0.5534,4.2744,1
115.42,1.2382,0.6980,1.5498,1.2500,1.2500,0.5521,4.2757,1
115.46,1.2382,0.6993,1.5498,1.2500,1.2500,0.5508,4.2770,1
115.49,1.2382,0.7006,1.5498,1.2500,1.2500,0.5495,4.2783,1
115.52,1.2382,0.7019,1.5498,1.2500,1.2500,0.5483,4.2796,1
115.55,1.2383,0.7032,1.5498,1.2500,1.2500,0.5470,4.2809,1
115.58,1.2383,0.7044,1.5498,1.2500,1.2500,0.5457,4.2821,1
115.62,1.2383,0.7057,1.5498,1.2500,1.2500,0.5444,4.2834,1
115.65,1.2383,0.7070,1.5498,1.2500,1.2500,0.5431,4.2847,1
115.68,1.2384,0.7083,1.5498,1.2500,1.2500,0.5418,4.2860,1
115.71,1.2384,0.7096,1.5498,1.2500,1.2500,0.5405,4.2873,1
115.74,1.2384,0.7109,1.5498,1.2500,1.2500,0.5392,4.2886,1
115.78,1.2385,0.7122,1.5498,1.2500,1.2500,0.5380,4.2899,1
115.81,1.2385,0.7134,1.5474,1.2500,1.2500,0.5367,4.2911,1
115.84,1.2385,0.7147,1.5474,1.2500,1.2500,0.5354,4.2924,1
115.87,1.2385,0.7160,1.5474,1.2500,1.2500,0.5342,4.2937,1
115.90,1.2386,0.7172,1.5498,1.2500,1.2500,0.5329,4.2949,1
115.94,1.2386,0.7185,1.5498,1.2500,1.2500,0.5317,4.2962,1
115.97,1.2386,0.7198,1.5498,1.2500,1.2500,0.5304,4.2975,1
116.00,1.2386,0.7210,1.5498,1.2500,1.2500,0.5291,4.2988,1
116.03,1.2387,0.7223,1.5498,1.2500,1.2500,0.5278,4.3000,1
116.06,1.2387,0.7236,1.5498,1.2500,1.2500,0.5265,4.3013,1
116.10,1.2387,0.7249,1.5498,1.2500,1.2500,0.5252,4.3026,1
116.13,1.2388,0.7262,1.5498,1.2500,1.2500,0.5239,4.3039,1
116.16,1.2388,0.7275,1.5498,1.2500,1.2500,0.5226,4.3052,1
116.19,1.2388,0.7288,1.5498,1.2500,1.2500,0.5214,4.3065,1
116.22,1.2388,0.7301,1.5498,1.2500,1.2500,0.5201,4.3078,1
116.26,1.2389,0.7313,1.5498,1.2500,1.2500,0.5188,4.3091,1
116.29,1.2389,0.7326,1.5498,1.2500,1.2500,0.5175,4.3103,1
116.32,1.2389,0.7339,1.5474,1.2500,1.2500,0.5163,4.3116,1
116.35,1.2389,0.7351,1.5474,1.2500,1.2500,0.5150,4.3129,1
116.38,1.2390,0.7364,1.5474,1.2500,1.2500,0.5137,4.3141,1
116.42,1.2390,0.7377,1.5474,1.2500,1.2500,0.5124,4.3154,1
116.45,1.2390,0.7389,1.5498,1.2500,1.2500,0.5112,4.3167,1
116.48,1.2391,0.7402,1.5498,1.2500,1.2500,0.5099,4.3179,1
116.51,1.2391,0.7415,1.5498,1.2500,1.2500,0.5086,4.3192,1
116.54,1.2391,0.7428,1.5498,1.2500,1.2500,0.5073,4.3205,1
116.58,1.2391,0.7441,1.5498,1.2500,1.2500,0.5060,4.3218,1
116.61,1.2392,0.7454,1.5498,1.2500,1.2500,0.5047,4.3231,1
116.64,1.2392,0.7467,1.5498,1.2500,1.2500,0.5035,4.3244,1
116.67,1.2392,0.7479,1.5498,1.2500,1.2500,0.5022,4.3257,1
116.70,1.2393,0.7492,1.5498,1.2500,1.2500,0.5009,4.3270,1
116.74,1.2393,0.7505,1.5498,1.2500,1.2500,0.4996,4.3282,1
116.77,1.2393,0.7518,1.5498,1.2500,1.2500,0.4983,4.3295,1
116.80,1.2393,0.7531,1.5498,1.2500,1.2500,0.4970,4.3308,1
116.83,1.2394,0.7544,1.5498,1.2500,1.2500,0.4957,4.3321,1
116.86,1.2394,0.7556,1.5474,1.2500,1.2500,0.4945,4.3333,1
116.90,1.2394,0.7569,1.5474,1.2500,1.2500,0.4932,4.3346,1
116.93,1.2394,0.7582,1.5474,1.2500,1.2500,0.4919,4.3359,1
116.96,1.2395,0.7594,1.5498,1.2500,1.2500,0.4907,4.3371,1
116.99,1.2395,0.7607,1.5498,1.2500,1.2500,0.4894,4.3384,1
117.02,1.2395,0.7620,1.5498,1.2500,1.2500,0.4881,4.3397,1
117.06,1.2396,0.7633,1.5498,1.2500,1.2500,0.4869,4.3410,1
117.09,1.2396,0.7645,1.5498,1.2500,1.2500,0.4856,4.3423,1
117.12,1.2396,0.7658,1.5498,1.2500,1.2500,0.4843,4.3436,1
117.15,1.2396,0.7671,1.5498,1.2500,1.2500,0.4830,4.3448,1
117.18,1.2397,0.7684,1.5498,1.2500,1.2500,0.4817,4.3461,1
117.22,1.2397,0.7697,1.5498,1.2500,1.2500,0.4804,4.3474,1
117.25,1.2397,0.7710,1.5498,1.2500,1.2500,0.4791,4.3487,1
117.28,1.2397,0.7723,1.5498,1.2500,1.2500,0.4778,4.3500,1
117.31,1.2398,0.7736,1.5498,1.2500,1.2500,0.4766,4.3513,1
117.34,1.2398,0.7748,1.5498,1.2500,1.2500,0.4753,4.3526,1
117.38,1.2398,0.7761,1.5474,1.2500,1.2500,0.4740,4.3538,1
117.41,1.2399,0.7774,1.5474,1.2500,1.2500,0.4728,4.3551,1
117.44,1.2399,0.7786,1.5474,1.2500,1.2500,0.4715,4.3564,1
117.47,1.2399,0.7799,1.5474,1.2500,1.2500,0.4702,4.3577,1
117.50,1.2399,0.7812,1.5498,1.2500,1.2500,0.4690,4.3589,1
117.54,1.2400,0.7824,1.5498,1.2500,1.2500,0.4677,4.3602,1
117.57,1.2400,0.7837,1.5498,1.2500,1.2500,0.4664,4.3615,1
117.60,1.2400,0.7850,1.5498,1.2500,1.2500,0.4651,4.3627,1
117.63,1.2401,0.7863,1.5498,1.2500,1.2500,0.4638,4.3640,1
117.66,1.2401,0.7876,1.5498,1.2500,1.2500,0.4625,4.3653,1
117.70,1.2401,0.7889,1.5498,1.2500,1.2500,0.4612,4.3666,1
117.73,1.2401,0.7902,1.5498,1.2500,1.2500,0.4599,4.3679,1
117.76,1.2402,0.7914,1.5498,1.2500,1.2500,0.4587,4.3692,1
117.79,1.2402,0.7927,1.5498,1.2500,1.2500,0.4574,4.3705,1
117.82,1.2402,0.7940,1.5498,1.2500,1.2500,0.4561,4.3718,1
117.86,1.2402,0.7953,1.5498,1.2500,1.2500,0.4548,4.3730,1
117.89,1.2403,0.7966,1.5498,1.2500,1.2500,0.4535,4.3743,1
117.92,1.2403,0.7978,1.5474,1.2500,1.2500,0.4523,4.3756,1
117.95,1.2403,0.7991,1.5474,1.2500,1.2500,0.4510,4.3768,1
117.98,1.2404,0.8004,1.5474,1.2500,1.2500,0.4497,4.3781,1
118.02,1.2404,0.8016,1.5498,1.2500,1.2500,0.4485,4.3793,1
118.05,1.2404,0.8029,1.5498,1.2500,1.2500,0.4472,4.3806,1
118.08,1.2404,0.8042,1.5498,1.2500,1.2500,0.4459,4.3819,1
118.11,1.2405,0.8055,1.5498,1.2500,1.2500,0.4446,4.3832,1
118.14,1.2405,0.8068,1.5498,1.2500,1.2500,0.4433,4.3845,1
118.18,1.2405,0.8081,1.5498,1.2500,1.2500,0.4420,4.3858,1
118.21,1.2405,0.8093,1.5498,1.2500,1.2500,0.4408,4.3871,1
118.24,1.2406,0.8106,1.5498,1.2500,1.2500,0.4395,4.3884,1
118.27,1.2406,0.8119,1.5498,1.2500,1.2500,0.4382,4.3896,1
118.30,1.2406,0.8132,1.5498,1.2500,1.2500,0.4369,4.3909,1
118.34,1.2407,0.8145,1.5498,1.2500,1.2500,0.4356,4.3922,1
118.37,1.2407,0.8158,1.5498,1.2500,1.2500,0.4343,4.3935,1
118.40,1.2407,0.8171,1.5498,1.2500,1.2500,0.4330,4.3948,1
118.43,1.2407,0.8184,1.5498,1.2500,1.2500,0.4317,4.3961,1
118.46,1.2408,0.8196,1.5474,1.2500,1.2500,0.4305,4.3973,1
118.50,1.2408,0.8209,1.5474,1.2500,1.2500,0.4292,4.3986,1
118.53,1.2408,0.8221,1.5474,1.2500,1.2500,0.4280,4.3999,1
118.56,1.2408,0.8234,1.5498,1.2500,1.2500,0.4267,4.4011,1
118.59,1.2409,0.8247,1.5498,1.2500,1.2500,0.4254,4.4024,1
118.62,1.2409,0.8259,1.5498,1.2500,1.2500,0.4242,4.4037,1
118.66,1.2409,0.8272,1.5498,1.2500,1.2500,0.4229,4.4050,1
118.69,1.2410,0.8285,1.5498,1.2500,1.2500,0.4216,4.4063,1
118.72,1.2410,0.8298,1.5498,1.2500,1.2500,0.4203,4.4075,1
118.75,1.2410,0.8311,1.5498,1.2500,1.2500,0.4190,4.4088,1
118.78,1.2410,0.8324,1.5498,1.2500,1.2500,0.4177,4.4101,1
118.82,1.2411,0.8337,1.5498,1.2500,1.2500,0.4164,4.4114,1
118.85,1.2411,0.8350,1.5498,1.2500,1.2500,0.4151,4.4127,1
118.88,1.2411,0.8362,1.5498,1.2500,1.2500,0.4139,4.4140,1
118.91,1.2411,0.8375,1.5498,1.2500,1.2500,0.4126,4.4153,1
118.94,1.2412,0.8388,1.5498,1.2500,1.2500,0.4113,4.4166,1
118.98,1.2412,0.8400,1.5474,1.2500,1.2500,0.4101,4.4178,1
119.01,1.2412,0.8413,1.5474,1.2500,1.2500,0.4088,4.4191,1
119.04,1.2413,0.8426,1.5474,1.2500,1.2500,0.4075,4.4204,1
119.07,1.2413,0.8438,1.5498,1.2500,1.2500,0.4063,4.4216,1
119.10,1.2413,0.8451,1.5498,1.2500,1.2500,0.4050,4.4229,1
119.14,1.2413,0.8464,1.5498,1.2500,1.2500,0.4037,4.4242,1
119.17,1.2414,0.8477,1.5498,1.2500,1.2500,0.4024,4.4254,1
119.20,1.2414,0.8490,1.5498,1.2500,1.2500,0.4011,4.4267,1
119.23,1.2414,0.8503,1.5498,1.2500,1.2500,0.3998,4.4280,1
119.26,1.2414,0.8516,1.5498,1.2500,1.2500,0.3985,4.4293,1
119.30,1.2415,0.8528,1.5498,1.2500,1.2500,0.3972,4.4306,1
119.33,1.2415,0.8541,1.5498,1.2500,1.2500,0.3960,4.4319,1
119.36,1.2415,0.8554,1.5498,1.2500,1.2500,0.3947,4.4332,1
119.39,1.2416,0.8567,1.5498,1.2500,1.2500,0.3934,4.4344,1
119.42,1.2416,0.8580,1.5498,1.2500,1.2500,0.3921,4.4357,1
119.46,1.2416,0.8593,1.5498,1.2500,1.2500,0.3908,4.4370,1
119.49,1.2416,0.8605,1.5474,1.2500,1.2500,0.3896,4.4382,1
119.52,1.2417,0.8618,1.5474,1.2500,1.2500,0.3883,4.4395,1
119.55,1.2417,0.8631,1.5474,1.2500,1.2500,0.3870,4.4408,1
119.58,1.2417,0.8644,1.5474,1.2500,1.2500,0.3857,4.4421,1
119.62,1.2418,0.8656,1.5498,1.2500,1.2500,0.3845,4.4433,1
119.65,1.2418,0.8669,1.5498,1.2500,1.2500,0.3832,4.4446,1
119.68,1.2418,0.8682,1.5498,1.2500,1.2500,0.3819,4.4459,1
119.71,1.2418,0.8694,1.5498,1.2500,1.2500,0.3806,4.4472,1
119.74,1.2419,0.8707,1.5498,1.2500,1.2500,0.3794,4.4485,1
119.78,1.2419,0.8720,1.5498,1.2500,1.2500,0.3781,4.4498,1
119.81,1.2419,0.8733,1.5498,1.2500,1.2500,0.3768,4.4511,1
119.84,1.2419,0.8746,1.5498,1.2500,1.2500,0.3755,4.4523,1
119.87,1.2420,0.8759,1.5498,1.2500,1.2500,0.3742,4.4536,1
119.90,1.2420,0.8772,1.5498,1.2500,1.2500,0.3729,4.4549,1
119.94,1.2420,0.8785,1.5498,1.2500,1.2500,0.3716,4.4562,1
119.97,1.2421,0.8797,1.5498,1.2500,1.2500,0.3703,4.4575,1
120.00,1.2421,0.8810,1.5498,1.2500,1.2500,0.3691,4.4588,1
120.03,1.2421,0.8823,1.5474,1.2500,1.2500,0.3678,4.4600,1
120.06,1.2421,0.8835,1.5474,1.2500,1.2500,0.3665,4.4613,1
120.10,1.2422,0.8848,1.5474,1.2500,1.2500,0.3653,4.4626,1
120.13,1.2422,0.8861,1.5498,1.2500,1.2500,0.3640,4.4638,1
120.16,1.2422,0.8873,1.5498,1.2500,1.2500,0.3627,4.4651,1
120.19,1.2422,0.8886,1.5498,1.2500,1.2500,0.3615,4.4664,1
120.22,1.2423,0.8899,1.5498,1.2500,1.2500,0.3602,4.4677,1
120.26,1.2423,0.8912,1.5498,1.2500,1.2500,0.3589,4.4690,1
120.29,1.2423,0.8925,1.5498,1.2500,1.2500,0.3576,4.4702,1
120.32,1.2424,0.8938,1.5498,1.2500,1.2500,0.3563,4.4715,1
120.35,1.2424,0.8951,1.5498,1.2500,1.2500,0.3550,4.4728,1
120.38,1.2424,0.8963,1.5498,1.2500,1.2500,0.3537,4.4741,1
120.42,1.2424,0.8976,1.5498,1.2500,1.2500,0.3524,4.4754,1
120.45,1.2425,0.8989,1.5498,1.2500,1.2500,0.3512,4.4767,1
120.48,1.2425,0.9002,1.5498,1.2500,1.2500,0.3499,4.4780,1
120.51,1.2425,0.9015,1.5498,1.2500,1.2500,0.3486,4.4793,1
120.54,1.2425,0.9027,1.5474,1.2500,1.2500,0.3474,4.4805,1
120.58,1.2426,0.9040,1.5474,1.2500,1.2500,0.3461,4.4818,1
120.61,1.2426,0.9053,1.5474,1.2500,1.2500,0.3448,4.4830,1
120.64,1.2426,0.9065,1.5498,1.2500,1.2500,0.3436,4.4843,1
120.67,1.2427,0.9078,1.5498,1.2500,1.2500,0.3423,4.4856,1
120.70,1.2427,0.9091,1.5498,1.2500,1.2500,0.3410,4.4868,1
120.74,1.2427,0.9104,1.5498,1.2500,1.2500,0.3397,4.4881,1
120.77,1.2427,0.9117,1.5498,1.2500,1.2500,0.3384,4.4894,1
120.80,1.2428,0.9130,1.5498,1.2500,1.2500,0.3371,4.4907,1
120.83,1.2428,0.9142,1.5498,1.2500,1.2500,0.3358,4.4920,1
120.86,1.2428,0.9155,1.5498,1.2500,1.2500,0.3346,4.4933,1
120.90,1.2428,0.9168,1.5498,1.2500,1.2500,0.3333,4.4946,1
120.93,1.2429,0.9181,1.5498,1.2500,1.2500,0.3320,4.4959,1
120.96,1.2429,0.9194,1.5498,1.2500,1.2500,0.3307,4.4971,1
120.99,1.2429,0.9207,1.5498,1.2500,1.2500,0.3294,4.4984,1
121.02,1.2430,0.9220,1.5498,1.2500,1.2500,0.3281,4.4997,1
121.06,1.2430,0.9232,1.5498,1.2500,1.2500,0.3268,4.5010,1
121.09,1.2430,0.9245,1.5474,1.2500,1.2500,0.3256,4.5022,1
121.12,1.2430,0.9258,1.5474,1.2500,1.2500,0.3243,4.5035,1
121.15,1.2431,0.9270,1.5474,1.2500,1.2500,0.3230,4.5048,1
121.18,1.2431,0.9283,1.5498,1.2500,1.2500,0.3218,4.5060,1
121.22,1.2431,0.9296,1.5498,1.2500,1.2500,0.3205,4.5073,1
121.25,1.2432,0.9308,1.5498,1.2500,1.2500,0.3192,4.5086,1
121.28,1.2432,0.9321,1.5498,1.2500,1.2500,0.3179,4.5099,1
121.31,1.2432,0.9334,1.5498,1.2500,1.2500,0.3167,4.5112,1
121.34,1.2432,0.9347,1.5498,1.2500,1.2500,0.3154,4.5125,1
121.38,1.2433,0.9360,1.5498,1.2500,1.2500,0.3141,4.5138,1
121.41,1.2433,0.9373,1.5498,1.2500,1.2500,0.3128,4.5150,1
121.44,1.2433,0.9386,1.5498,1.2500,1.2500,0.3115,4.5163,1
121.47,1.2433,0.9399,1.5498,1.2500,1.2500,0.3102,4.5176,1
121.50,1.2434,0.9411,1.5498,1.2500,1.2500,0.3089,4.5189,1
121.54,1.2434,0.9424,1.5498,1.2500,1.2500,0.3076,4.5202,1
121.57,1.2434,0.9437,1.5498,1.2500,1.2500,0.3064,4.5215,1
121.60,1.2434,0.9449,1.5474,1.2500,1.2500,0.3051,4.5227,1
121.63,1.2435,0.9462,1.5474,1.2500,1.2500,0.3038,4.5240,1
121.66,1.2435,0.9475,1.5474,1.2500,1.2500,0.3026,4.5253,1
121.70,1.2435,0.9487,1.5498,1.2500,1.2500,0.3013,4.5265,1
121.73,1.2436,0.9500,1.5498,1.2500,1.2500,0.3000,4.5278,1
121.76,1.2436,0.9513,1.5498,1.2500,1.2500,0.2988,4.5291,1
121.79,1.2436,0.9526,1.5498,1.2500,1.2500,0.2975,4.5304,1
121.82,1.2436,0.9539,1.5498,1.2500,1.2500,0.2962,4.5316,1
121.86,1.2437,0.9552,1.5498,1.2500,1.2500,0.2949,4.5329,1
121.89,1.2437,0.9565,1.5498,1.2500,1.2500,0.2936,4.5342,1
121.92,1.2437,0.9577,1.5498,1.2500,1.2500,0.2923,4.5355,1
121.95,1.2438,0.9590,1.5498,1.2500,1.2500,0.2910,4.5368,1
121.98,1.2438,0.9603,1.5498,1.2500,1.2500,0.2897,4.5381,1
122.02,1.2438,0.9616,1.5498,1.2500,1.2500,0.2885,4.5394,1
122.05,1.2438,0.9629,1.5498,1.2500,1.2500,0.2872,4.5407,1
122.08,1.2439,0.9642,1.5498,1.2500,1.2500,0.2859,4.5419,1
122.11,1.2439,0.9655,1.5498,1.2500,1.2500,0.2846,4.5432,1
122.14,1.2439,0.9667,1.5474,1.2500,1.2500,0.2834,4.5445,1
122.18,1.2439,0.9680,1.5474,1.2500,1.2500,0.2821,4.5457,1
122.21,1.2440,0.9693,1.5474,1.2500,1.2500,0.2808,4.5470,1
122.24,1.2440,0.9705,1.5498,1.2500,1.2500,0.2796,4.5483,1
122.27,1.2440,0.9718,1.5498,1.2500,1.2500,0.2783,4.5495,1
122.30,1.2441,0.9731,1.5498,1.2500,1.2500,0.2770,4.5508,1
122.34,1.2441,0.9743,1.5498,1.2500,1.2500,0.2757,4.5521,1
122.37,1.2441,0.9756,1.5498,1.2500,1.2500,0.2744,4.5534,1
122.40,1.2441,0.9769,1.5498,1.2500,1.2500,0.2731,4.5547,1
122.43,1.2442,0.9782,1.5498,1.2500,1.2500,0.2719,4.5560,1
